HEX,Name,Red,Green,Blue,Family,Link,Source
#d6b162,2040-Y20R,214,177,98,,,NCS
#d6a65f,2040-Y30R,214,166,95,,,NCS
#d69a5c,2040-Y40R,214,154,92,,,NCS
#d68e59,2040-Y50R,214,142,89,,,NCS
#d68156,2040-Y60R,214,129,86,,,NCS
#d67452,2040-Y70R,214,116,82,,,NCS
#d6664f,2040-Y80R,214,102,79,,,NCS
#d65950,2040-Y90R,214,89,80,,,NCS
#4ba2d6,2050-B,75,162,214,,,NCS
#4fb4d6,2050-B10G,79,180,214,,,NCS
#51c0d6,2050-B20G,81,192,214,,,NCS
#53cad6,2050-B30G,83,202,214,,,NCS
#55d3d6,2050-B40G,85,211,214,,,NCS
#55d6d2,2050-B50G,85,214,210,,,NCS
#53d6ca,2050-B60G,83,214,202,,,NCS
#51d6c3,2050-B70G,81,214,195,,,NCS
#4fd6b8,2050-B80G,79,214,184,,,NCS
#49d697,2050-B90G,73,214,151,,,NCS
#44d67d,2050-G,68,214,125,,,NCS
#68d66c,2050-G10Y,104,214,108,,,NCS
#82d660,2050-G20Y,130,214,96,,,NCS
#97d655,2050-G30Y,151,214,85,,,NCS
#a8d64d,2050-G40Y,168,214,77,,,NCS
#b7d64f,2050-G50Y,183,214,79,,,NCS
#c4d652,2050-G60Y,196,214,82,,,NCS
#d0d654,2050-G70Y,208,214,84,,,NCS
#d6d255,2050-G80Y,214,210,85,,,NCS
#d6ca53,2050-G90Y,214,202,83,,,NCS
#d63842,2050-R,214,56,66,,,NCS
#d63a4d,2050-R10B,214,58,77,,,NCS
#d63d5c,2050-R20B,214,61,92,,,NCS
#d64171,2050-R30B,214,65,113,,,NCS
#d6478f,2050-R40B,214,71,143,,,NCS
#d650bd,2050-R50B,214,80,189,,,NCS
#aa4dd6,2050-R60B,170,77,214,,,NCS
#8052d6,2050-R70B,128,82,214,,,NCS
#3c59d6,2050-R80B,60,89,214,,,NCS
#4172d6,2050-R90B,65,114,214,,,NCS
#d6c251,2050-Y,214,194,81,,,NCS
#d6b74f,2050-Y10R,214,183,79,,,NCS
#d6aa4d,2050-Y20R,214,170,77,,,NCS
#d69e4a,2050-Y30R,214,158,74,,,NCS
#d69047,2050-Y40R,214,144,71,,,NCS
#d68345,2050-Y50R,214,131,69,,,NCS
#d67442,2050-Y60R,214,116,66,,,NCS
#d6663f,2050-Y70R,214,102,63,,,NCS
#d6573c,2050-Y80R,214,87,60,,,NCS
#d6483e,2050-Y90R,214,72,62,,,NCS
#45b1d6,2055-B10G,69,177,214,,,NCS
#399bd6,2060-B,57,155,214,,,NCS
#41d6d1,2060-B50G,65,214,209,,,NCS
#3ed6c0,2060-B70G,62,214,192,,,NCS
#37d68f,2060-B90G,55,214,143,,,NCS
#32d672,2060-G,50,214,114,,,NCS
#5ad65f,2060-G10Y,90,214,95,,,NCS
#77d650,2060-G20Y,119,214,80,,,NCS
#8fd644,2060-G30Y,143,214,68,,,NCS
#a2d63a,2060-G40Y,162,214,58,,,NCS
#b3d63c,2060-G50Y,179,214,60,,,NCS
#c1d63e,2060-G60Y,193,214,62,,,NCS
#cfd640,2060-G70Y,207,214,64,,,NCS
#d6d241,2060-G80Y,214,210,65,,,NCS
#d6c83f,2060-G90Y,214,200,63,,,NCS
#d62934,2060-R,214,41,52,,,NCS
#d62a3f,2060-R10B,214,42,63,,,NCS
#d62d4f,2060-R20B,214,45,79,,,NCS
#d63065,2060-R30B,214,48,101,,,NCS
#d63586,2060-R40B,214,53,134,,,NCS
#7642d6,2060-R70B,118,66,214,,,NCS
#2c4cd6,2060-R80B,44,76,214,,,NCS
#3067d6,2060-R90B,48,103,214,,,NCS
#d6c03e,2060-Y,214,192,62,,,NCS
#d6b23c,2060-Y10R,214,178,60,,,NCS
#d6a43a,2060-Y20R,214,164,58,,,NCS
#d69638,2060-Y30R,214,150,56,,,NCS
#d68835,2060-Y40R,214,136,53,,,NCS
#d67933,2060-Y50R,214,121,51,,,NCS
#d66931,2060-Y60R,214,105,49,,,NCS
#d6592e,2060-Y70R,214,89,46,,,NCS
#d6492c,2060-Y80R,214,73,44,,,NCS
#d6392f,2060-Y90R,214,57,47,,,NCS
#3098d6,2065-B,48,152,214,,,NCS
#d62649,2065-R20B,214,38,73,,,NCS
#2962d6,2065-R90B,41,98,214,,,NCS
#4ed654,2070-G10Y,78,214,84,,,NCS
#6ed643,2070-G20Y,110,214,67,,,NCS
#87d635,2070-G30Y,135,214,53,,,NCS
#9dd629,2070-G40Y,157,214,41,,,NCS
#afd62b,2070-G50Y,175,214,43,,,NCS
#bed62d,2070-G60Y,190,214,45,,,NCS
#ced62e,2070-G70Y,206,214,46,,,NCS
#d6d12f,2070-G80Y,214,209,47,,,NCS
#d6c62d,2070-G90Y,214,198,45,,,NCS
#d61c28,2070-R,214,28,40,,,NCS
#d61d34,2070-R10B,214,29,52,,,NCS
#d6bd2c,2070-Y,214,189,44,,,NCS
#d6ae2b,2070-Y10R,214,174,43,,,NCS
#d69f29,2070-Y20R,214,159,41,,,NCS
#d68f27,2070-Y30R,214,143,39,,,NCS
#d68026,2070-Y40R,214,128,38,,,NCS
#d67024,2070-Y50R,214,112,36,,,NCS
#d65f22,2070-Y60R,214,95,34,,,NCS
#d64f20,2070-Y70R,214,79,32,,,NCS
#d63e1e,2070-Y80R,214,62,30,,,NCS
#d62d22,2070-Y90R,214,45,34,,,NCS
#69d63c,2075-G20Y,105,214,60,,,NCS
#84d62e,2075-G30Y,132,214,46,,,NCS
#d65b1b,2075-Y60R,214,91,27,,,NCS
#d64a1a,2075-Y70R,214,74,26,,,NCS
#bfbfbf,2500-N,191,191,191,,,NCS
#c2c6c9,2502-B,194,198,201,,,NCS
#c0c9c4,2502-G,192,201,196,,,NCS
#c9bebf,2502-R,201,190,191,,,NCS
#c9c8c2,2502-Y,201,200,194,,,NCS
#43b3c9,2555-B20G,67,179,201,,,NCS
#44bcc9,2555-B30G,68,188,201,,,NCS
#46c5c9,2555-B40G,70,197,201,,,NCS
#44c9bd,2555-B60G,68,201,189,,,NCS
#41c9ab,2555-B80G,65,201,171,,,NCS
#28c967,2565-G,40,201,103,,,NCS
#2341c9,2565-R80B,35,65,201,,,NCS
#67c93e,2570-G20Y,103,201,62,,,NCS
#7fc931,2570-G30Y,127,201,49,,,NCS
#c91a25,2570-R,201,26,37,,,NCS
#c98725,2570-Y30R,201,135,37,,,NCS
#c97823,2570-Y40R,201,120,35,,,NCS
#c96922,2570-Y50R,201,105,34,,,NCS
#c95920,2570-Y60R,201,89,32,,,NCS
#c94a1e,2570-Y70R,201,74,30,,,NCS
#c93a1c,2570-Y80R,201,58,28,,,NCS
#c92b20,2570-Y90R,201,43,32,,,NCS
#b2b2b2,3000-N,178,178,178,,,NCS
#adb9bc,3005-B20G,173,185,188,,,NCS
#acbcb8,3005-B80G,172,188,184,,,NCS
#b1bcad,3005-G20Y,177,188,173,,,NCS
#b8bcac,3005-G50Y,184,188,172,,,NCS
#bcbbae,3005-G80Y,188,187,174,,,NCS
#bca6aa,3005-R20B,188,166,170,,,NCS
#bcacb9,3005-R50B,188,172,185,,,NCS
#a5aabc,3005-R80B,165,170,188,,,NCS
#bcb6ab,3005-Y20R,188,182,171,,,NCS
#bcb1a9,3005-Y50R,188,177,169,,,NCS
#bca9a5,3005-Y80R,188,169,165,,,NCS
#9cb0bc,3010-B,156,176,188,,,NCS
#9db4bc,3010-B10G,157,180,188,,,NCS
#a0b9bc,3010-B30G,160,185,188,,,NCS
#a0bcbb,3010-B50G,160,188,187,,,NCS
#9fbcb7,3010-B70G,159,188,183,,,NCS
#9abcad,3010-B90G,154,188,173,,,NCS
#97bca5,3010-G,151,188,165,,,NCS
#a1bca2,3010-G10Y,161,188,162,,,NCS
#a8bca0,3010-G20Y,168,188,160,,,NCS
#adbc9e,3010-G30Y,173,188,158,,,NCS
#b1bc9c,3010-G40Y,177,188,156,,,NCS
#b5bc9e,3010-G50Y,181,188,158,,,NCS
#b8bc9f,3010-G60Y,184,188,159,,,NCS
#babca0,3010-G70Y,186,188,160,,,NCS
#bcbba0,3010-G80Y,188,187,160,,,NCS
#bcb9a0,3010-G90Y,188,185,160,,,NCS
#bc8f92,3010-R,188,143,146,,,NCS
#bc9096,3010-R10B,188,144,150,,,NCS
#bc939b,3010-R20B,188,147,155,,,NCS
#bc96a2,3010-R30B,188,150,162,,,NCS
#bc99aa,3010-R40B,188,153,170,,,NCS
#bc9eb6,3010-R50B,188,158,182,,,NCS
#b29cbc,3010-R60B,178,156,188,,,NCS
#a79cbc,3010-R70B,167,156,188,,,NCS
#929abc,3010-R80B,146,154,188,,,NCS
#96a2bc,3010-R90B,150,162,188,,,NCS
#bcb79f,3010-Y,188,183,159,,,NCS
#bcb59e,3010-Y10R,188,181,158,,,NCS
#bcb29c,3010-Y20R,188,178,156,,,NCS
#bcae9b,3010-Y30R,188,174,155,,,NCS
#bcab9a,3010-Y40R,188,171,154,,,NCS
#bca798,3010-Y50R,188,167,152,,,NCS
#bca396,3010-Y60R,188,163,150,,,NCS
#bc9e94,3010-Y70R,188,158,148,,,NCS
#bc9992,3010-Y80R,188,153,146,,,NCS
#bc9491,3010-Y90R,188,148,145,,,NCS
#80a5bc,3020-B,128,165,188,,,NCS
#83adbc,3020-B10G,131,173,188,,,NCS
#86b7bc,3020-B30G,134,183,188,,,NCS
#88babc,3020-B40G,136,186,188,,,NCS
#88bcba,3020-B50G,136,188,186,,,NCS
#86bcb7,3020-B60G,134,188,183,,,NCS
#85bcb3,3020-B70G,133,188,179,,,NCS
#7ebca0,3020-B90G,126,188,160,,,NCS
#7abc93,3020-G,122,188,147,,,NCS
#8bbc8d,3020-G10Y,139,188,141,,,NCS
#97bc88,3020-G20Y,151,188,136,,,NCS
#a1bc84,3020-G30Y,161,188,132,,,NCS
#a8bc81,3020-G40Y,168,188,129,,,NCS
#afbc84,3020-G50Y,175,188,132,,,NCS
#b4bc86,3020-G60Y,180,188,134,,,NCS
#b9bc87,3020-G70Y,185,188,135,,,NCS
#bcba88,3020-G80Y,188,186,136,,,NCS
#bcb686,3020-G90Y,188,182,134,,,NCS
#bc6e73,3020-R,188,110,115,,,NCS
#bc7079,3020-R10B,188,112,121,,,NCS
#bc7382,3020-R20B,188,115,130,,,NCS
#bc778d,3020-R30B,188,119,141,,,NCS
#bc7d9c,3020-R40B,188,125,156,,,NCS
#bc84b1,3020-R50B,188,132,177,,,NCS
#a982bc,3020-R60B,169,130,188,,,NCS
#9682bc,3020-R70B,150,130,188,,,NCS
#7380bc,3020-R80B,115,128,188,,,NCS
#788ebc,3020-R90B,120,142,188,,,NCS
#bcb385,3020-Y,188,179,133,,,NCS
#bcae83,3020-Y10R,188,174,131,,,NCS
#bca982,3020-Y20R,188,169,130,,,NCS
#bca37f,3020-Y30R,188,163,127,,,NCS
#bc9d7d,3020-Y40R,188,157,125,,,NCS
#bc967b,3020-Y50R,188,150,123,,,NCS
#bc8f78,3020-Y60R,188,143,120,,,NCS
#bc8775,3020-Y70R,188,135,117,,,NCS
#bc7f72,3020-Y80R,188,127,114,,,NCS
#bc7772,3020-Y90R,188,119,114,,,NCS
#689cbc,3030-B,104,156,188,,,NCS
#6ca7bc,3030-B10G,108,167,188,,,NCS
#70b4bc,3030-B30G,112,180,188,,,NCS
#71b9bc,3030-B40G,113,185,188,,,NCS
#71bcb9,3030-B50G,113,188,185,,,NCS
#70bcb5,3030-B60G,112,188,181,,,NCS
#6ebcb0,3030-B70G,110,188,176,,,NCS
#66bc95,3030-B90G,102,188,149,,,NCS
#61bc84,3030-G,97,188,132,,,NCS
#78bc7b,3030-G10Y,120,188,123,,,NCS
#89bc74,3030-G20Y,137,188,116,,,NCS
#96bc6e,3030-G30Y,150,188,110,,,NCS
#a0bc6a,3030-G40Y,160,188,106,,,NCS
#a9bc6c,3030-G50Y,169,188,108,,,NCS
#b1bc6f,3030-G60Y,177,188,111,,,NCS
#b8bc71,3030-G70Y,184,188,113,,,NCS
#bcb971,3030-G80Y,188,185,113,,,NCS
#bcb470,3030-G90Y,188,180,112,,,NCS
#bc555b,3030-R,188,85,91,,,NCS
#bc5763,3030-R10B,188,87,99,,,NCS
#bc5a6e,3030-R20B,188,90,110,,,NCS
#bc5f7c,3030-R30B,188,95,124,,,NCS
#bc6590,3030-R40B,188,101,144,,,NCS
#bc6dad,3030-R50B,188,109,173,,,NCS
#a26abc,3030-R60B,162,106,188,,,NCS
#876bbc,3030-R70B,135,107,188,,,NCS
#5a6cbc,3030-R80B,90,108,188,,,NCS
#5f7ebc,3030-R90B,95,126,188,,,NCS
#bcb06e,3030-Y,188,176,110,,,NCS
#bca96c,3030-Y10R,188,169,108,,,NCS
#bca16a,3030-Y20R,188,161,106,,,NCS
#bc9a68,3030-Y30R,188,154,104,,,NCS
#bc9165,3030-Y40R,188,145,101,,,NCS
#bc8862,3030-Y50R,188,136,98,,,NCS
#bc7f5f,3030-Y60R,188,127,95,,,NCS
#bc755c,3030-Y70R,188,117,92,,,NCS
#bc6a59,3030-Y80R,188,106,89,,,NCS
#bc6059,3030-Y90R,188,96,89,,,NCS
#5495bc,3040-B,84,149,188,,,NCS
#57a2bc,3040-B10G,87,162,188,,,NCS
#59abbc,3040-B20G,89,171,188,,,NCS
#5bb3bc,3040-B30G,91,179,188,,,NCS
#5db9bc,3040-B40G,93,185,188,,,NCS
#5dbcb8,3040-B50G,93,188,184,,,NCS
#5bbcb3,3040-B60G,91,188,179,,,NCS
#5abcad,3040-B70G,90,188,173,,,NCS
#58bca5,3040-B80G,88,188,165,,,NCS
#52bc8c,3040-B90G,82,188,140,,,NCS
#4dbc78,3040-G,77,188,120,,,NCS
#68bc6c,3040-G10Y,104,188,108,,,NCS
#7dbc63,3040-G20Y,125,188,99,,,NCS
#8cbc5b,3040-G30Y,140,188,91,,,NCS
#99bc55,3040-G40Y,153,188,85,,,NCS
#a5bc58,3040-G50Y,165,188,88,,,NCS
#aebc5a,3040-G60Y,174,188,90,,,NCS
#b7bc5c,3040-G70Y,183,188,92,,,NCS
#bcb95d,3040-G80Y,188,185,93,,,NCS
#bcb25b,3040-G90Y,188,178,91,,,NCS
#bc4149,3040-R,188,65,73,,,NCS
#bc4352,3040-R10B,188,67,82,,,NCS
#bc465e,3040-R20B,188,70,94,,,NCS
#bc4a6e,3040-R30B,188,74,110,,,NCS
#bc5086,3040-R40B,188,80,134,,,NCS
#bc59a9,3040-R50B,188,89,169,,,NCS
#9b55bc,3040-R60B,155,85,188,,,NCS
#7b58bc,3040-R70B,123,88,188,,,NCS
#455bbc,3040-R80B,69,91,188,,,NCS
#4b70bc,3040-R90B,75,112,188,,,NCS
#bcad5a,3040-Y,188,173,90,,,NCS
#bca458,3040-Y10R,188,164,88,,,NCS
#bc9b55,3040-Y20R,188,155,85,,,NCS
#bc9153,3040-Y30R,188,145,83,,,NCS
#bc8750,3040-Y40R,188,135,80,,,NCS
#bc7c4e,3040-Y50R,188,124,78,,,NCS
#bc714b,3040-Y60R,188,113,75,,,NCS
#bc6648,3040-Y70R,188,102,72,,,NCS
#bc5a45,3040-Y80R,188,90,69,,,NCS
#bc4d46,3040-Y90R,188,77,70,,,NCS
#428ebc,3050-B,66,142,188,,,NCS
#459dbc,3050-B10G,69,157,188,,,NCS
#47a8bc,3050-B20G,71,168,188,,,NCS
#49b1bc,3050-B30G,73,177,188,,,NCS
#4ab8bc,3050-B40G,74,184,188,,,NCS
#4abcb8,3050-B50G,74,188,184,,,NCS
#49bcb1,3050-B60G,73,188,177,,,NCS
#47bcaa,3050-B70G,71,188,170,,,NCS
#45bca1,3050-B80G,69,188,161,,,NCS
#40bc84,3050-B90G,64,188,132,,,NCS
#3bbc6d,3050-G,59,188,109,,,NCS
#5bbc5f,3050-G10Y,91,188,95,,,NCS
#72bc54,3050-G20Y,114,188,84,,,NCS
#84bc4a,3050-G30Y,132,188,74,,,NCS
#93bc43,3050-G40Y,147,188,67,,,NCS
#a0bc45,3050-G50Y,160,188,69,,,NCS
#abbc47,3050-G60Y,171,188,71,,,NCS
#b6bc4a,3050-G70Y,182,188,74,,,NCS
#bcb84a,3050-G80Y,188,184,74,,,NCS
#bcb048,3050-G90Y,188,176,72,,,NCS
#bc313a,3050-R,188,49,58,,,NCS
#bc3343,3050-R10B,188,51,67,,,NCS
#bc3550,3050-R20B,188,53,80,,,NCS
#bc3963,3050-R30B,188,57,99,,,NCS
#bc3e7d,3050-R40B,188,62,125,,,NCS
#bc46a5,3050-R50B,188,70,165,,,NCS
#9543bc,3050-R60B,149,67,188,,,NCS
#7048bc,3050-R70B,112,72,188,,,NCS
#354ebc,3050-R80B,53,78,188,,,NCS
#3964bc,3050-R90B,57,100,188,,,NCS
#bcaa47,3050-Y,188,170,71,,,NCS
#bca045,3050-Y10R,188,160,69,,,NCS
#bc9543,3050-Y20R,188,149,67,,,NCS
#bc8a41,3050-Y30R,188,138,65,,,NCS
#bc7e3e,3050-Y40R,188,126,62,,,NCS
#bc723c,3050-Y50R,188,114,60,,,NCS
#bc663a,3050-Y60R,188,102,58,,,NCS
#bc5937,3050-Y70R,188,89,55,,,NCS
#bc4c34,3050-Y80R,188,76,52,,,NCS
#bc3f36,3050-Y90R,188,63,54,,,NCS
#41bcb7,3055-B50G,65,188,183,,,NCS
#bc315d,3055-R30B,188,49,93,,,NCS
#bc3679,3055-R40B,188,54,121,,,NCS
#bc3ea3,3055-R50B,188,62,163,,,NCS
#3188bc,3060-B,49,136,188,,,NCS
#3499bc,3060-B10G,52,153,188,,,NCS
#36a5bc,3060-B20G,54,165,188,,,NCS
#37afbc,3060-B30G,55,175,188,,,NCS
#39b8bc,3060-B40G,57,184,188,,,NCS
#36bca8,3060-B70G,54,188,168,,,NCS
#30bc7d,3060-B90G,48,188,125,,,NCS
#2cbc64,3060-G,44,188,100,,,NCS
#4fbc53,3060-G10Y,79,188,83,,,NCS
#68bc46,3060-G20Y,104,188,70,,,NCS
#7dbc3b,3060-G30Y,125,188,59,,,NCS
#8ebc33,3060-G40Y,142,188,51,,,NCS
#9cbc35,3060-G50Y,156,188,53,,,NCS
#a9bc36,3060-G60Y,169,188,54,,,NCS
#b5bc38,3060-G70Y,181,188,56,,,NCS
#bcb739,3060-G80Y,188,183,57,,,NCS
#bcaf37,3060-G90Y,188,175,55,,,NCS
#bc232d,3060-R,188,35,45,,,NCS
#bc2537,3060-R10B,188,37,55,,,NCS
#bc2745,3060-R20B,188,39,69,,,NCS
#673abc,3060-R70B,103,58,188,,,NCS
#2742bc,3060-R80B,39,66,188,,,NCS
#2a5abc,3060-R90B,42,90,188,,,NCS
#bca836,3060-Y,188,168,54,,,NCS
#bc9c34,3060-Y10R,188,156,52,,,NCS
#bc9033,3060-Y20R,188,144,51,,,NCS
#bc8331,3060-Y30R,188,131,49,,,NCS
#bc772f,3060-Y40R,188,119,47,,,NCS
#bc692d,3060-Y50R,188,105,45,,,NCS
#bc5c2b,3060-Y60R,188,92,43,,,NCS
#bc4e29,3060-Y70R,188,78,41,,,NCS
#bc4026,3060-Y80R,188,64,38,,,NCS
#bc3229,3060-Y90R,188,50,41,,,NCS
#49bc4e,3065-G10Y,73,188,78,,,NCS
#8bbc2b,3065-G40Y,139,188,43,,,NCS
#9bbc2d,3065-G50Y,155,188,45,,,NCS
#a8bc2f,3065-G60Y,168,188,47,,,NCS
#2456bc,3065-R90B,36,86,188,,,NCS
#bc8d2b,3065-Y20R,188,141,43,,,NCS
#a5a5a5,3500-N,165,165,165,,,NCS
#a8acae,3502-B,168,172,174,,,NCS
#a7aeaa,3502-G,167,174,170,,,NCS
#aea5a5,3502-R,174,165,165,,,NCS
#aeada9,3502-Y,174,173,169,,,NCS
#3baea4,3555-B60G,59,174,164,,,NCS
#39ae94,3555-B80G,57,174,148,,,NCS
#8836ae,3555-R60B,136,54,174,,,NCS
#29ae5d,3560-G,41,174,93,,,NCS
#49ae4d,3560-G10Y,73,174,77,,,NCS
#61ae41,3560-G20Y,97,174,65,,,NCS
#74ae37,3560-G30Y,116,174,55,,,NCS
#84ae2f,3560-G40Y,132,174,47,,,NCS
#91ae31,3560-G50Y,145,174,49,,,NCS
#9dae33,3560-G60Y,157,174,51,,,NCS
#a8ae34,3560-G70Y,168,174,52,,,NCS
#ae212a,3560-R,174,33,42,,,NCS
#243dae,3560-R80B,36,61,174,,,NCS
#2754ae,3560-R90B,39,84,174,,,NCS
#ae9c32,3560-Y,174,156,50,,,NCS
#ae852f,3560-Y20R,174,133,47,,,NCS
#ae7a2d,3560-Y30R,174,122,45,,,NCS
#ae6e2b,3560-Y40R,174,110,43,,,NCS
#ae622a,3560-Y50R,174,98,42,,,NCS
#ae5528,3560-Y60R,174,85,40,,,NCS
#ae4926,3560-Y70R,174,73,38,,,NCS
#ae3c24,3560-Y80R,174,60,36,,,NCS
#ae2f26,3560-Y90R,174,47,38,,,NCS
#999999,4000-N,153,153,153,,,NCS
#949fa1,4005-B20G,148,159,161,,,NCS
#94a19e,4005-B80G,148,161,158,,,NCS
#98a194,4005-G20Y,152,161,148,,,NCS
#9ea194,4005-G50Y,158,161,148,,,NCS
#a1a095,4005-G80Y,161,160,149,,,NCS
#a18e92,4005-R20B,161,142,146,,,NCS
#a1949e,4005-R50B,161,148,158,,,NCS
#8e91a1,4005-R80B,142,145,161,,,NCS
#a19c93,4005-Y20R,161,156,147,,,NCS
#a19891,4005-Y50R,161,152,145,,,NCS
#a1918e,4005-Y80R,161,145,142,,,NCS
#879aa1,4010-B10G,135,154,161,,,NCS
#899fa1,4010-B30G,137,159,161,,,NCS
#89a1a0,4010-B50G,137,161,160,,,NCS
#88a19d,4010-B70G,136,161,157,,,NCS
#84a194,4010-B90G,132,161,148,,,NCS
#8aa18b,4010-G10Y,138,161,139,,,NCS
#94a187,4010-G30Y,148,161,135,,,NCS
#9ba187,4010-G50Y,155,161,135,,,NCS
#a0a189,4010-G70Y,160,161,137,,,NCS
#a19e89,4010-G90Y,161,158,137,,,NCS
#a17c80,4010-R10B,161,124,128,,,NCS
#a1808b,4010-R30B,161,128,139,,,NCS
#a1889c,4010-R50B,161,136,156,,,NCS
#8f86a1,4010-R70B,143,134,161,,,NCS
#808ba1,4010-R90B,128,139,161,,,NCS
#a19b87,4010-Y10R,161,155,135,,,NCS
#a19585,4010-Y30R,161,149,133,,,NCS
#a18f82,4010-Y50R,161,143,130,,,NCS
#a1887f,4010-Y70R,161,136,127,,,NCS
#a17f7d,4010-Y90R,161,127,125,,,NCS
#6e8ea1,4020-B,110,142,161,,,NCS
#7094a1,4020-B10G,112,148,161,,,NCS
#739da1,4020-B30G,115,157,161,,,NCS
#74a19f,4020-B50G,116,161,159,,,NCS
#72a19a,4020-B70G,114,161,154,,,NCS
#6ca189,4020-B90G,108,161,137,,,NCS
#68a17e,4020-G,104,161,126,,,NCS
#77a179,4020-G10Y,119,161,121,,,NCS
#8aa171,4020-G30Y,138,161,113,,,NCS
#96a171,4020-G50Y,150,161,113,,,NCS
#9fa174,4020-G70Y,159,161,116,,,NCS
#a19c73,4020-G90Y,161,156,115,,,NCS
#a15e62,4020-R,161,94,98,,,NCS
#a16068,4020-R10B,161,96,104,,,NCS
#a1636f,4020-R20B,161,99,111,,,NCS
#a16679,4020-R30B,161,102,121,,,NCS
#a16b86,4020-R40B,161,107,134,,,NCS
#a17298,4020-R50B,161,114,152,,,NCS
#916fa1,4020-R60B,145,111,161,,,NCS
#806fa1,4020-R70B,128,111,161,,,NCS
#626ea1,4020-R80B,98,110,161,,,NCS
#677aa1,4020-R90B,103,122,161,,,NCS
#a19a72,4020-Y,161,154,114,,,NCS
#a19571,4020-Y10R,161,149,113,,,NCS
#a1916f,4020-Y20R,161,145,111,,,NCS
#a18c6d,4020-Y30R,161,140,109,,,NCS
#a1876b,4020-Y40R,161,135,107,,,NCS
#a18169,4020-Y50R,161,129,105,,,NCS
#a17b67,4020-Y60R,161,123,103,,,NCS
#a17464,4020-Y70R,161,116,100,,,NCS
#a16d62,4020-Y80R,161,109,98,,,NCS
#a16662,4020-Y90R,161,102,98,,,NCS
#5a86a1,4030-B,90,134,161,,,NCS
#5c8fa1,4030-B10G,92,143,161,,,NCS
#609ba1,4030-B30G,96,155,161,,,NCS
#61a19f,4030-B50G,97,161,159,,,NCS
#5fa197,4030-B70G,95,161,151,,,NCS
#58a180,4030-B90G,88,161,128,,,NCS
#53a171,4030-G,83,161,113,,,NCS
#67a16a,4030-G10Y,103,161,106,,,NCS
#80a15f,4030-G30Y,128,161,95,,,NCS
#91a15d,4030-G50Y,145,161,93,,,NCS
#9ea161,4030-G70Y,158,161,97,,,NCS
#a19a60,4030-G90Y,161,154,96,,,NCS
#a1494e,4030-R,161,73,78,,,NCS
#a14b55,4030-R10B,161,75,85,,,NCS
#a14d5e,4030-R20B,161,77,94,,,NCS
#a1516b,4030-R30B,161,81,107,,,NCS
#a1567c,4030-R40B,161,86,124,,,NCS
#a15e94,4030-R50B,161,94,148,,,NCS
#8b5ba1,4030-R60B,139,91,161,,,NCS
#745ca1,4030-R70B,116,92,161,,,NCS
#4d5ca1,4030-R80B,77,92,161,,,NCS
#516ca1,4030-R90B,81,108,161,,,NCS
#a1975f,4030-Y,161,151,95,,,NCS
