HEX,Name,Red,Green,Blue,Family,Link,Source
#a1915d,4030-Y10R,161,145,93,,,NCS
#a18a5b,4030-Y20R,161,138,91,,,NCS
#a18459,4030-Y30R,161,132,89,,,NCS
#a17c57,4030-Y40R,161,124,87,,,NCS
#a17554,4030-Y50R,161,117,84,,,NCS
#a16d52,4030-Y60R,161,109,82,,,NCS
#a1644f,4030-Y70R,161,100,79,,,NCS
#a15b4c,4030-Y80R,161,91,76,,,NCS
#a1524d,4030-Y90R,161,82,77,,,NCS
#487fa1,4040-B,72,127,161,,,NCS
#4b8ba1,4040-B10G,75,139,161,,,NCS
#4d93a1,4040-B20G,77,147,161,,,NCS
#4e99a1,4040-B30G,78,153,161,,,NCS
#509ea1,4040-B40G,80,158,161,,,NCS
#4fa19e,4040-B50G,79,161,158,,,NCS
#4ea199,4040-B60G,78,161,153,,,NCS
#4da194,4040-B70G,77,161,148,,,NCS
#4ba18e,4040-B80G,75,161,142,,,NCS
#46a178,4040-B90G,70,161,120,,,NCS
#42a167,4040-G,66,161,103,,,NCS
#59a15d,4040-G10Y,89,161,93,,,NCS
#6ba155,4040-G20Y,107,161,85,,,NCS
#78a14e,4040-G30Y,120,161,78,,,NCS
#83a149,4040-G40Y,131,161,73,,,NCS
#8da14b,4040-G50Y,141,161,75,,,NCS
#95a14d,4040-G60Y,149,161,77,,,NCS
#9da14f,4040-G70Y,157,161,79,,,NCS
#a19e50,4040-G80Y,161,158,80,,,NCS
#a1994e,4040-G90Y,161,153,78,,,NCS
#a1383e,4040-R,161,56,62,,,NCS
#a13946,4040-R10B,161,57,70,,,NCS
#a13c50,4040-R20B,161,60,80,,,NCS
#a1405f,4040-R30B,161,64,95,,,NCS
#a14573,4040-R40B,161,69,115,,,NCS
#a14c91,4040-R50B,161,76,145,,,NCS
#8549a1,4040-R60B,133,73,161,,,NCS
#694ca1,4040-R70B,105,76,161,,,NCS
#3b4ea1,4040-R80B,59,78,161,,,NCS
#4060a1,4040-R90B,64,96,161,,,NCS
#a1944d,4040-Y,161,148,77,,,NCS
#a18d4b,4040-Y10R,161,141,75,,,NCS
#a18549,4040-Y20R,161,133,73,,,NCS
#a17c47,4040-Y30R,161,124,71,,,NCS
#a17445,4040-Y40R,161,116,69,,,NCS
#a16b43,4040-Y50R,161,107,67,,,NCS
#a16140,4040-Y60R,161,97,64,,,NCS
#a1573e,4040-Y70R,161,87,62,,,NCS
#a14d3b,4040-Y80R,161,77,59,,,NCS
#a1423c,4040-Y90R,161,66,60,,,NCS
#387aa1,4050-B,56,122,161,,,NCS
#3b87a1,4050-B10G,59,135,161,,,NCS
#3d90a1,4050-B20G,61,144,161,,,NCS
#3e98a1,4050-B30G,62,152,161,,,NCS
#3f9ea1,4050-B40G,63,158,161,,,NCS
#3fa19e,4050-B50G,63,161,158,,,NCS
#3ea198,4050-B60G,62,161,152,,,NCS
#3da192,4050-B70G,61,161,146,,,NCS
#3ca18a,4050-B80G,60,161,138,,,NCS
#36a171,4050-B90G,54,161,113,,,NCS
#33a15d,4050-G,51,161,93,,,NCS
#4ea151,4050-G10Y,78,161,81,,,NCS
#62a148,4050-G20Y,98,161,72,,,NCS
#71a140,4050-G30Y,113,161,64,,,NCS
#7ea139,4050-G40Y,126,161,57,,,NCS
#89a13b,4050-G50Y,137,161,59,,,NCS
#93a13d,4050-G60Y,147,161,61,,,NCS
#9ca13f,4050-G70Y,156,161,63,,,NCS
#a19e3f,4050-G80Y,161,158,63,,,NCS
#a1973e,4050-G90Y,161,151,62,,,NCS
#a12a31,4050-R,161,42,49,,,NCS
#a12b3a,4050-R10B,161,43,58,,,NCS
#a12e45,4050-R20B,161,46,69,,,NCS
#a13154,4050-R30B,161,49,84,,,NCS
#a1356b,4050-R40B,161,53,107,,,NCS
#a13c8e,4050-R50B,161,60,142,,,NCS
#8039a1,4050-R60B,128,57,161,,,NCS
#603ea1,4050-R70B,96,62,161,,,NCS
#2d42a1,4050-R80B,45,66,161,,,NCS
#3156a1,4050-R90B,49,86,161,,,NCS
#a1923d,4050-Y,161,146,61,,,NCS
#a1893b,4050-Y10R,161,137,59,,,NCS
#a18039,4050-Y20R,161,128,57,,,NCS
#a17637,4050-Y30R,161,118,55,,,NCS
#a16c36,4050-Y40R,161,108,54,,,NCS
#a16233,4050-Y50R,161,98,51,,,NCS
#a15731,4050-Y60R,161,87,49,,,NCS
#a14c2f,4050-Y70R,161,76,47,,,NCS
#a1412d,4050-Y80R,161,65,45,,,NCS
#a1362e,4050-Y90R,161,54,46,,,NCS
#3177a1,4055-B,49,119,161,,,NCS
#389ea1,4055-B40G,56,158,161,,,NCS
#5c37a1,4055-R70B,92,55,161,,,NCS
#2d5fa1,4055-R95B,45,95,161,,,NCS
#a18734,4055-Y10R,161,135,52,,,NCS
#8c8c8c,4500-N,140,140,140,,,NCS
#8e9193,4502-B,142,145,147,,,NCS
#8d9390,4502-G,141,147,144,,,NCS
#938b8c,4502-R,147,139,140,,,NCS
#93938f,4502-Y,147,147,143,,,NCS
#336f93,4550-B,51,111,147,,,NCS
#388493,4550-B20G,56,132,147,,,NCS
#398b93,4550-B30G,57,139,147,,,NCS
#3a9193,4550-B40G,58,145,147,,,NCS
#3a9390,4550-B50G,58,147,144,,,NCS
#37937f,4550-B80G,55,147,127,,,NCS
#329368,4550-B90G,50,147,104,,,NCS
#2e9356,4550-G,46,147,86,,,NCS
#47934b,4550-G10Y,71,147,75,,,NCS
#599342,4550-G20Y,89,147,66,,,NCS
#68933a,4550-G30Y,104,147,58,,,NCS
#749335,4550-G40Y,116,147,53,,,NCS
#7e9336,4550-G50Y,126,147,54,,,NCS
#879338,4550-G60Y,135,147,56,,,NCS
#8f933a,4550-G70Y,143,147,58,,,NCS
#583993,4550-R70B,88,57,147,,,NCS
#293d93,4550-R80B,41,61,147,,,NCS
#2d4f93,4550-R90B,45,79,147,,,NCS
#938638,4550-Y,147,134,56,,,NCS
#936c33,4550-Y30R,147,108,51,,,NCS
#936331,4550-Y40R,147,99,49,,,NCS
#935a2f,4550-Y50R,147,90,47,,,NCS
#93502d,4550-Y60R,147,80,45,,,NCS
#93462b,4550-Y70R,147,70,43,,,NCS
#933b29,4550-Y80R,147,59,41,,,NCS
#93312a,4550-Y90R,147,49,42,,,NCS
#7f7f7f,5000-N,127,127,127,,,NCS
#7b8486,5005-B20G,123,132,134,,,NCS
#7b8684,5005-B80G,123,134,132,,,NCS
#7f867c,5005-G20Y,127,134,124,,,NCS
#83867b,5005-G50Y,131,134,123,,,NCS
#86867c,5005-G80Y,134,134,124,,,NCS
#86767a,5005-R20B,134,118,122,,,NCS
#867b84,5005-R50B,134,123,132,,,NCS
#767986,5005-R80B,118,121,134,,,NCS
#86827a,5005-Y20R,134,130,122,,,NCS
#867e79,5005-Y50R,134,126,121,,,NCS
#867976,5005-Y80R,134,121,118,,,NCS
#708186,5010-B10G,112,129,134,,,NCS
#728486,5010-B30G,114,132,134,,,NCS
#738685,5010-B50G,115,134,133,,,NCS
#718683,5010-B70G,113,134,131,,,NCS
#6e867b,5010-B90G,110,134,123,,,NCS
#738674,5010-G10Y,115,134,116,,,NCS
#7c8671,5010-G30Y,124,134,113,,,NCS
#818671,5010-G50Y,129,134,113,,,NCS
#858672,5010-G70Y,133,134,114,,,NCS
#868472,5010-G90Y,134,132,114,,,NCS
#86676b,5010-R10B,134,103,107,,,NCS
#866b74,5010-R30B,134,107,116,,,NCS
#867182,5010-R50B,134,113,130,,,NCS
#776f86,5010-R70B,119,111,134,,,NCS
#6b7486,5010-R90B,107,116,134,,,NCS
#868171,5010-Y10R,134,129,113,,,NCS
#867d6f,5010-Y30R,134,125,111,,,NCS
#86776d,5010-Y50R,134,119,109,,,NCS
#86716a,5010-Y70R,134,113,106,,,NCS
#866a68,5010-Y90R,134,106,104,,,NCS
#5c7686,5020-B,92,118,134,,,NCS
#5e7c86,5020-B10G,94,124,134,,,NCS
#608286,5020-B30G,96,130,134,,,NCS
#618685,5020-B50G,97,134,133,,,NCS
#5f8680,5020-B70G,95,134,128,,,NCS
#5a8672,5020-B90G,90,134,114,,,NCS
#578669,5020-G,87,134,105,,,NCS
#638665,5020-G10Y,99,134,101,,,NCS
#73865f,5020-G30Y,115,134,95,,,NCS
#7d865e,5020-G50Y,125,134,94,,,NCS
#848661,5020-G70Y,132,134,97,,,NCS
#868260,5020-G90Y,134,130,96,,,NCS
#864e52,5020-R,134,78,82,,,NCS
#865057,5020-R10B,134,80,87,,,NCS
#86525d,5020-R20B,134,82,93,,,NCS
#865565,5020-R30B,134,85,101,,,NCS
#865970,5020-R40B,134,89,112,,,NCS
#865f7e,5020-R50B,134,95,126,,,NCS
#795d86,5020-R60B,121,93,134,,,NCS
#6b5d86,5020-R70B,107,93,134,,,NCS
#525b86,5020-R80B,82,91,134,,,NCS
#556586,5020-R90B,85,101,134,,,NCS
#86805f,5020-Y,134,128,95,,,NCS
#867d5e,5020-Y10R,134,125,94,,,NCS
#86795c,5020-Y20R,134,121,92,,,NCS
#86755b,5020-Y30R,134,117,91,,,NCS
#867059,5020-Y40R,134,112,89,,,NCS
#866b58,5020-Y50R,134,107,88,,,NCS
#866656,5020-Y60R,134,102,86,,,NCS
#866154,5020-Y70R,134,97,84,,,NCS
#865b52,5020-Y80R,134,91,82,,,NCS
#865551,5020-Y90R,134,85,81,,,NCS
#4b7086,5030-B,75,112,134,,,NCS
#4d7786,5030-B10G,77,119,134,,,NCS
#508186,5030-B30G,80,129,134,,,NCS
#518684,5030-B50G,81,134,132,,,NCS
#4f867e,5030-B70G,79,134,126,,,NCS
#49866b,5030-B90G,73,134,107,,,NCS
#45865f,5030-G,69,134,95,,,NCS
#568658,5030-G10Y,86,134,88,,,NCS
#6b864f,5030-G30Y,107,134,79,,,NCS
#79864d,5030-G50Y,121,134,77,,,NCS
#838651,5030-G70Y,131,134,81,,,NCS
#868150,5030-G90Y,134,129,80,,,NCS
#863c41,5030-R,134,60,65,,,NCS
#863e47,5030-R10B,134,62,71,,,NCS
#86404e,5030-R20B,134,64,78,,,NCS
#864459,5030-R30B,134,68,89,,,NCS
#864867,5030-R40B,134,72,103,,,NCS
#864e7b,5030-R50B,134,78,123,,,NCS
#734c86,5030-R60B,115,76,134,,,NCS
#614d86,5030-R70B,97,77,134,,,NCS
#404d86,5030-R80B,64,77,134,,,NCS
#445a86,5030-R90B,68,90,134,,,NCS
#867e4f,5030-Y,134,126,79,,,NCS
#86794d,5030-Y10R,134,121,77,,,NCS
#86734c,5030-Y20R,134,115,76,,,NCS
#866e4a,5030-Y30R,134,110,74,,,NCS
#866848,5030-Y40R,134,104,72,,,NCS
#866146,5030-Y50R,134,97,70,,,NCS
#865b44,5030-Y60R,134,91,68,,,NCS
#865342,5030-Y70R,134,83,66,,,NCS
#864c40,5030-Y80R,134,76,64,,,NCS
#864440,5030-Y90R,134,68,64,,,NCS
#3c6a86,5040-B,60,106,134,,,NCS
#3e7486,5040-B10G,62,116,134,,,NCS
#407a86,5040-B20G,64,122,134,,,NCS
#418086,5040-B30G,65,128,134,,,NCS
#428486,5040-B40G,66,132,134,,,NCS
#428684,5040-B50G,66,134,132,,,NCS
#418680,5040-B60G,65,134,128,,,NCS
#40867c,5040-B70G,64,134,124,,,NCS
#3f8676,5040-B80G,63,134,118,,,NCS
#3a8664,5040-B90G,58,134,100,,,NCS
#378656,5040-G,55,134,86,,,NCS
#4b864d,5040-G10Y,75,134,77,,,NCS
#598646,5040-G20Y,89,134,70,,,NCS
#648641,5040-G30Y,100,134,65,,,NCS
#6e863d,5040-G40Y,110,134,61,,,NCS
#76863f,5040-G50Y,118,134,63,,,NCS
#7c8640,5040-G60Y,124,134,64,,,NCS
#838642,5040-G70Y,131,134,66,,,NCS
#868442,5040-G80Y,134,132,66,,,NCS
#867f41,5040-G90Y,134,127,65,,,NCS
#862e34,5040-R,134,46,52,,,NCS
#86303a,5040-R10B,134,48,58,,,NCS
#863243,5040-R20B,134,50,67,,,NCS
#86354f,5040-R30B,134,53,79,,,NCS
#863960,5040-R40B,134,57,96,,,NCS
#863f78,5040-R50B,134,63,120,,,NCS
#6f3d86,5040-R60B,111,61,134,,,NCS
#583f86,5040-R70B,88,63,134,,,NCS
#324186,5040-R80B,50,65,134,,,NCS
#355086,5040-R90B,53,80,134,,,NCS
#867c40,5040-Y,134,124,64,,,NCS
#86753f,5040-Y10R,134,117,63,,,NCS
#866f3d,5040-Y20R,134,111,61,,,NCS
#86683b,5040-Y30R,134,104,59,,,NCS
#866039,5040-Y40R,134,96,57,,,NCS
#865937,5040-Y50R,134,89,55,,,NCS
#865135,5040-Y60R,134,81,53,,,NCS
#864933,5040-Y70R,134,73,51,,,NCS
#864031,5040-Y80R,134,64,49,,,NCS
#863732,5040-Y90R,134,55,50,,,NCS
#377286,5045-B10G,55,114,134,,,NCS
#727272,5500-N,114,114,114,,,NCS
#747779,5502-B,116,119,121,,,NCS
#747976,5502-G,116,121,118,,,NCS
#797272,5502-R,121,114,114,,,NCS
#797875,5502-Y,121,120,117,,,NCS
#366079,5540-B,54,96,121,,,NCS
#386879,5540-B10G,56,104,121,,,NCS
#396e79,5540-B20G,57,110,121,,,NCS
#3b7379,5540-B30G,59,115,121,,,NCS
#3c7779,5540-B40G,60,119,121,,,NCS
#3c7977,5540-B50G,60,121,119,,,NCS
#38796a,5540-B80G,56,121,106,,,NCS
#34795a,5540-B90G,52,121,90,,,NCS
#31794d,5540-G,49,121,77,,,NCS
#437945,5540-G10Y,67,121,69,,,NCS
#50793f,5540-G20Y,80,121,63,,,NCS
#5a793b,5540-G30Y,90,121,59,,,NCS
#637937,5540-G40Y,99,121,55,,,NCS
#6a7938,5540-G50Y,106,121,56,,,NCS
#70793a,5540-G60Y,112,121,58,,,NCS
#76793b,5540-G70Y,118,121,59,,,NCS
#4f3979,5540-R70B,79,57,121,,,NCS
#304879,5540-R90B,48,72,121,,,NCS
#79322d,5540-Y90R,121,50,45,,,NCS
#666666,6000-N,102,102,102,,,NCS
#636a6b,6005-B20G,99,106,107,,,NCS
#626b69,6005-B80G,98,107,105,,,NCS
#656b63,6005-G20Y,101,107,99,,,NCS
#696b62,6005-G50Y,105,107,98,,,NCS
#6b6b63,6005-G80Y,107,107,99,,,NCS
#6b5f61,6005-R20B,107,95,97,,,NCS
#6b636a,6005-R50B,107,99,106,,,NCS
#5f616b,6005-R80B,95,97,107,,,NCS
#6b6862,6005-Y20R,107,104,98,,,NCS
#6b6560,6005-Y50R,107,101,96,,,NCS
#6b615e,6005-Y80R,107,97,94,,,NCS
#5a676b,6010-B10G,90,103,107,,,NCS
#5b6a6b,6010-B30G,91,106,107,,,NCS
#5c6b6b,6010-B50G,92,107,107,,,NCS
#5b6b69,6010-B70G,91,107,105,,,NCS
#586b63,6010-B90G,88,107,99,,,NCS
#5c6b5d,6010-G10Y,92,107,93,,,NCS
#636b5a,6010-G30Y,99,107,90,,,NCS
#676b5a,6010-G50Y,103,107,90,,,NCS
#6a6b5c,6010-G70Y,106,107,92,,,NCS
#6b6a5b,6010-G90Y,107,106,91,,,NCS
#6b5356,6010-R10B,107,83,86,,,NCS
#6b565c,6010-R30B,107,86,92,,,NCS
#6b5a68,6010-R50B,107,90,104,,,NCS
#5f596b,6010-R70B,95,89,107,,,NCS
#565d6b,6010-R90B,86,93,107,,,NCS
#6b675a,6010-Y10R,107,103,90,,,NCS
#6b6459,6010-Y30R,107,100,89,,,NCS
#6b5f57,6010-Y50R,107,95,87,,,NCS
#6b5a55,6010-Y70R,107,90,85,,,NCS
#6b5553,6010-Y90R,107,85,83,,,NCS
#495e6b,6020-B,73,94,107,,,NCS
#4b636b,6020-B10G,75,99,107,,,NCS
#4d686b,6020-B30G,77,104,107,,,NCS
#4d6b6a,6020-B50G,77,107,106,,,NCS
#4c6b67,6020-B70G,76,107,103,,,NCS
#486b5b,6020-B90G,72,107,91,,,NCS
#456b54,6020-G,69,107,84,,,NCS
#4f6b51,6020-G10Y,79,107,81,,,NCS
#5c6b4c,6020-G30Y,92,107,76,,,NCS
#646b4b,6020-G50Y,100,107,75,,,NCS
#6a6b4d,6020-G70Y,106,107,77,,,NCS
#6b684d,6020-G90Y,107,104,77,,,NCS
#6b3f42,6020-R,107,63,66,,,NCS
#6b4045,6020-R10B,107,64,69,,,NCS
#6b424a,6020-R20B,107,66,74,,,NCS
#6b4451,6020-R30B,107,68,81,,,NCS
#6b4759,6020-R40B,107,71,89,,,NCS
#6b4c65,6020-R50B,107,76,101,,,NCS
#614a6b,6020-R60B,97,74,107,,,NCS
#564a6b,6020-R70B,86,74,107,,,NCS
#41496b,6020-R80B,65,73,107,,,NCS
#44516b,6020-R90B,68,81,107,,,NCS
#6b674c,6020-Y,107,103,76,,,NCS
#6b644b,6020-Y10R,107,100,75,,,NCS
#6b614a,6020-Y20R,107,97,74,,,NCS
#6b5d49,6020-Y30R,107,93,73,,,NCS
#6b5a47,6020-Y40R,107,90,71,,,NCS
#6b5646,6020-Y50R,107,86,70,,,NCS
#6b5245,6020-Y60R,107,82,69,,,NCS
#6b4d43,6020-Y70R,107,77,67,,,NCS
#6b4841,6020-Y80R,107,72,65,,,NCS
#6b4441,6020-Y90R,107,68,65,,,NCS
#3c596b,6030-B,60,89,107,,,NCS
#3e606b,6030-B10G,62,96,107,,,NCS
#40676b,6030-B30G,64,103,107,,,NCS
#416b6a,6030-B50G,65,107,106,,,NCS
#3f6b65,6030-B70G,63,107,101,,,NCS
#3a6b55,6030-B90G,58,107,85,,,NCS
#376b4c,6030-G,55,107,76,,,NCS
#456b46,6030-G10Y,69,107,70,,,NCS
#566b3f,6030-G30Y,86,107,63,,,NCS
#616b3e,6030-G50Y,97,107,62,,,NCS
#696b40,6030-G70Y,105,107,64,,,NCS
#6b6740,6030-G90Y,107,103,64,,,NCS
#6b3034,6030-R,107,48,52,,,NCS
#6b3239,6030-R10B,107,50,57,,,NCS
#6b343f,6030-R20B,107,52,63,,,NCS
#6b3647,6030-R30B,107,54,71,,,NCS
#6b3a52,6030-R40B,107,58,82,,,NCS
#6b3e63,6030-R50B,107,62,99,,,NCS
#5c3d6b,6030-R60B,92,61,107,,,NCS
#4d3d6b,6030-R70B,77,61,107,,,NCS
#333d6b,6030-R80B,51,61,107,,,NCS
#36486b,6030-R90B,54,72,107,,,NCS
#6b653f,6030-Y,107,101,63,,,NCS
#6b613e,6030-Y10R,107,97,62,,,NCS
#6b5c3d,6030-Y20R,107,92,61,,,NCS
#6b583b,6030-Y30R,107,88,59,,,NCS
#6b533a,6030-Y40R,107,83,58,,,NCS
#6b4e38,6030-Y50R,107,78,56,,,NCS
#6b4836,6030-Y60R,107,72,54,,,NCS
#6b4335,6030-Y70R,107,67,53,,,NCS
#6b3d33,6030-Y80R,107,61,51,,,NCS
#6b3733,6030-Y90R,107,55,51,,,NCS
#3a6b67,6035-B60G,58,107,103,,,NCS
#595959,6500-N,89,89,89,,,NCS
#5a5d5e,6502-B,90,93,94,,,NCS
#5a5e5b,6502-G,90,94,91,,,NCS
#5e5959,6502-R,94,89,89,,,NCS
#5e5d5b,6502-Y,94,93,91,,,NCS
#385a5e,6530-B30G,56,90,94,,,NCS
#395e5d,6530-B50G,57,94,93,,,NCS
#3c5e3e,6530-G10Y,60,94,62,,,NCS
#555e36,6530-G50Y,85,94,54,,,NCS
#4c4c4c,7000-N,76,76,76,,,NCS
#4a4f50,7005-B20G,74,79,80,,,NCS
#4a504f,7005-B80G,74,80,79,,,NCS
#4c504a,7005-G20Y,76,80,74,,,NCS
#4f504a,7005-G50Y,79,80,74,,,NCS
#50504a,7005-G80Y,80,80,74,,,NCS
#504749,7005-R20B,80,71,73,,,NCS
#504a4f,7005-R50B,80,74,79,,,NCS
#474950,7005-R80B,71,73,80,,,NCS
#504e4a,7005-Y20R,80,78,74,,,NCS
#504c48,7005-Y50R,80,76,72,,,NCS
#504947,7005-Y80R,80,73,71,,,NCS
#434d50,7010-B10G,67,77,80,,,NCS
#444f50,7010-B30G,68,79,80,,,NCS
#455050,7010-B50G,69,80,80,,,NCS
#44504f,7010-B70G,68,80,79,,,NCS
#42504a,7010-B90G,66,80,74,,,NCS
#455046,7010-G10Y,69,80,70,,,NCS
#4a5044,7010-G30Y,74,80,68,,,NCS
#4e5044,7010-G50Y,78,80,68,,,NCS
#505045,7010-G70Y,80,80,69,,,NCS
#504f44,7010-G90Y,80,79,68,,,NCS
#503e40,7010-R10B,80,62,64,,,NCS
#504045,7010-R30B,80,64,69,,,NCS
#50444e,7010-R50B,80,68,78,,,NCS
#484350,7010-R70B,72,67,80,,,NCS
#404650,7010-R90B,64,70,80,,,NCS
#504d44,7010-Y10R,80,77,68,,,NCS
#504b42,7010-Y30R,80,75,66,,,NCS
#504841,7010-Y50R,80,72,65,,,NCS
#50443f,7010-Y70R,80,68,63,,,NCS
#503f3e,7010-Y90R,80,63,62,,,NCS
#374750,7020-B,55,71,80,,,NCS
#384a50,7020-B10G,56,74,80,,,NCS
#3a4e50,7020-B30G,58,78,80,,,NCS
#3a5050,7020-B50G,58,80,80,,,NCS
#39504d,7020-B70G,57,80,77,,,NCS
#365045,7020-B90G,54,80,69,,,NCS
#34503f,7020-G,52,80,63,,,NCS
#3c503c,7020-G10Y,60,80,60,,,NCS
#455039,7020-G30Y,69,80,57,,,NCS
#4b5038,7020-G50Y,75,80,56,,,NCS
#4f503a,7020-G70Y,79,80,58,,,NCS
#504e3a,7020-G90Y,80,78,58,,,NCS
#502f31,7020-R,80,47,49,,,NCS
#503034,7020-R10B,80,48,52,,,NCS
#503138,7020-R20B,80,49,56,,,NCS
#50333c,7020-R30B,80,51,60,,,NCS
#503543,7020-R40B,80,53,67,,,NCS
#50394c,7020-R50B,80,57,76,,,NCS
#483750,7020-R60B,72,55,80,,,NCS
#403750,7020-R70B,64,55,80,,,NCS
#313750,7020-R80B,49,55,80,,,NCS
#333d50,7020-R90B,51,61,80,,,NCS
#504d39,7020-Y,80,77,57,,,NCS
#504b38,7020-Y10R,80,75,56,,,NCS
#504837,7020-Y20R,80,72,55,,,NCS
#504637,7020-Y30R,80,70,55,,,NCS
#504336,7020-Y40R,80,67,54,,,NCS
#504035,7020-Y50R,80,64,53,,,NCS
#503d33,7020-Y60R,80,61,51,,,NCS
#503a32,7020-Y70R,80,58,50,,,NCS
#503631,7020-Y80R,80,54,49,,,NCS
#503331,7020-Y90R,80,51,49,,,NCS
#3f3f3f,7500-N,63,63,63,,,NCS
#414243,7502-B,65,66,67,,,NCS
#404341,7502-G,64,67,65,,,NCS
#433f40,7502-R,67,63,64,,,NCS
#434341,7502-Y,67,67,65,,,NCS
#323232,8000-N,50,50,50,,,NCS
#313536,8005-B20G,49,53,54,,,NCS
#313635,8005-B80G,49,54,53,,,NCS
#333632,8005-G20Y,51,54,50,,,NCS
#353631,8005-G50Y,53,54,49,,,NCS
#363632,8005-G80Y,54,54,50,,,NCS
#362f31,8005-R20B,54,47,49,,,NCS
#363135,8005-R50B,54,49,53,,,NCS
#2f3036,8005-R80B,47,48,54,,,NCS
#363431,8005-Y20R,54,52,49,,,NCS
#363330,8005-Y50R,54,51,48,,,NCS
#36302f,8005-Y80R,54,48,47,,,NCS
#2d3336,8010-B10G,45,51,54,,,NCS
#2e3536,8010-B30G,46,53,54,,,NCS
#2e3635,8010-B50G,46,54,53,,,NCS
#2d3634,8010-B70G,45,54,52,,,NCS
#2c3631,8010-B90G,44,54,49,,,NCS
#2e362e,8010-G10Y,46,54,46,,,NCS
#31362d,8010-G30Y,49,54,45,,,NCS
#34362d,8010-G50Y,52,54,45,,,NCS
#35362e,8010-G70Y,53,54,46,,,NCS
#36352e,8010-G90Y,54,53,46,,,NCS
#36292b,8010-R10B,54,41,43,,,NCS
#362b2e,8010-R30B,54,43,46,,,NCS
#362d34,8010-R50B,54,45,52,,,NCS
#302d36,8010-R70B,48,45,54,,,NCS
#2b2e36,8010-R90B,43,46,54,,,NCS
#36342d,8010-Y10R,54,52,45,,,NCS
#36322c,8010-Y30R,54,50,44,,,NCS
#36302b,8010-Y50R,54,48,43,,,NCS
#362d2a,8010-Y70R,54,45,42,,,NCS
#362a2a,8010-Y90R,54,42,42,,,NCS
#262626,8500-N,38,38,38,,,NCS
#262626,8500-N,38,38,38,,,NCS
#272828,8502-B,39,40,40,,,NCS
#272827,8502-G,39,40,39,,,NCS
#282626,8502-R,40,38,38,,,NCS
#282827,8502-Y,40,40,39,,,NCS
#252828,8505-B20G,37,40,40,,,NCS
#252828,8505-B80G,37,40,40,,,NCS
#262825,8505-G20Y,38,40,37,,,NCS
#282825,8505-G80Y,40,40,37,,,NCS
#282425,8505-R20B,40,36,37,,,NCS
#242428,8505-R80B,36,36,40,,,NCS
#282725,8505-Y20R,40,39,37,,,NCS
#282423,8505-Y80R,40,36,35,,,NCS